Price,Close,High,Low,Open,Volume
Ticker,USDCHF=X,USDCHF=X,USDCHF=X,USDCHF=X,USDCHF=X
Date,,,,,
2024-07-08,0.8952299952507019,0.8972499966621399,0.8942000269889832,0.8952299952507019,0
2024-07-09,0.8978099822998047,0.8989999890327454,0.8967000246047974,0.8978099822998047,0
2024-07-10,0.8974000215530396,0.8996400237083435,0.8963000178337097,0.8974000215530396,0
2024-07-11,0.8992000222206116,0.8996999859809875,0.8916000127792358,0.8992000222206116,0
2024-07-12,0.8960300087928772,0.8969299793243408,0.8933200240135193,0.8960300087928772,0
2024-07-15,0.8968899846076965,0.8970999717712402,0.8931000232696533,0.8968899846076965,0
2024-07-16,0.8954700231552124,0.8976899981498718,0.8942999839782715,0.8954700231552124,0
2024-07-17,0.8932200074195862,0.8944299817085266,0.8834999799728394,0.8932200074195862,0
2024-07-18,0.8823500275611877,0.8857799768447876,0.8820400238037109,0.8823500275611877,0
2024-07-19,0.8873000144958496,0.889930009841919,0.8873400092124939,0.8873000144958496,0
2024-07-22,0.8880100250244141,0.8901799917221069,0.8870000243186951,0.8880100250244141,0
2024-07-23,0.8895000219345093,0.8923699855804443,0.888700008392334,0.8895000219345093,0
2024-07-24,0.8915200233459473,0.8921099901199341,0.8830000162124634,0.8915200233459473,0
2024-07-25,0.8850200176239014,0.8853800296783447,0.8774999976158142,0.8850200176239014,0
2024-07-26,0.8806399703025818,0.8839899897575378,0.8801000118255615,0.8806399703025818,0
2024-07-29,0.8842999935150146,0.8871099948883057,0.8817999958992004,0.8842999935150146,0
2024-07-30,0.8860999941825867,0.8874800205230713,0.8847000002861023,0.8860999941825867,0
2024-07-31,0.8820300102233887,0.8827000260353088,0.8770599961280823,0.8820300102233887,0
2024-08-01,0.8781399726867676,0.8782100081443787,0.87322998046875,0.8781399726867676,0
2024-08-02,0.8729000091552734,0.8733199834823608,0.8578000068664551,0.8729000091552734,0
2024-08-05,0.8561000227928162,0.8571000099182129,0.8432499766349792,0.8561000227928162,0
2024-08-06,0.8548300266265869,0.8569700121879578,0.8501399755477905,0.8548300266265869,0
2024-08-07,0.8525500297546387,0.8659399747848511,0.8522999882698059,0.8525500297546387,0
2024-08-08,0.8592699766159058,0.8672800064086914,0.8559899926185608,0.8592699766159058,0
2024-08-09,0.8668500185012817,0.867110013961792,0.863099992275238,0.8668500185012817,0
2024-08-12,0.8650400042533875,0.871150016784668,0.8644999861717224,0.8650400042533875,0
2024-08-13,0.8647300004959106,0.8679100275039673,0.8646000027656555,0.8647300004959106,0
2024-08-14,0.8650500178337097,0.8658199906349182,0.8618999719619751,0.8648999929428101,0
2024-08-15,0.8648059964179993,0.8747000098228455,0.8646000027656555,0.8648059964179993,0
2024-08-16,0.8724899888038635,0.872439980506897,0.8662999868392944,0.8724899888038635,0
2024-08-19,0.867579996585846,0.867609977722168,0.8614000082015991,0.867579996585846,0
2024-08-20,0.8623700141906738,0.8625199794769287,0.8566499948501587,0.8623700141906738,0
2024-08-21,0.8535599708557129,0.8560400009155273,0.8510500192642212,0.8535599708557129,0
2024-08-22,0.8511000275611877,0.8533300161361694,0.8489500284194946,0.8511000275611877,0
2024-08-23,0.8517000079154968,0.8540499806404114,0.847000002861023,0.8517000079154968,0
2024-08-26,0.847320020198822,0.8483899831771851,0.8456000089645386,0.847320020198822,0
2024-08-27,0.847100019454956,0.8483899831771851,0.8422600030899048,0.847100019454956,0
2024-08-28,0.8417199850082397,0.8450499773025513,0.8409000039100647,0.8417199850082397,0
2024-08-29,0.8418200016021729,0.8492599725723267,0.8398000001907349,0.8418200016021729,0
2024-08-30,0.8469399809837341,0.8509200215339661,0.8467000126838684,0.8469399809837341,0
2024-09-02,0.8504999876022339,0.85343998670578,0.8482999801635742,0.8504999876022339,0
2024-09-03,0.8513699769973755,0.853630006313324,0.8482000231742859,0.8513699769973755,0
2024-09-04,0.8499299883842468,0.8516799807548523,0.8471800088882446,0.8499299883842468,0
2024-09-05,0.8460400104522705,0.8489599823951721,0.843500018119812,0.8460400104522705,0
2024-09-06,0.8438100218772888,0.8474199771881104,0.8383499979972839,0.8438100218772888,0
2024-09-09,0.843940019607544,0.8493800163269043,0.8435999751091003,0.843940019607544,0
