Price,Close,High,Low,Open,Volume
Ticker,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X
Date,,,,,
2024-07-08,1.2806508541107178,1.28468656539917,1.2802459001541138,1.2807377576828003,0
2024-07-09,1.2815583944320679,1.2824623584747314,1.2779226303100586,1.281469702720642,0
2024-07-10,1.2787723541259766,1.2847524881362915,1.2785271406173706,1.2788705825805664,0
2024-07-11,1.285264492034912,1.2948671579360962,1.2850496768951416,1.2854297161102295,0
2024-07-12,1.292373776435852,1.2992074489593506,1.2903226613998413,1.2925240993499756,0
2024-07-15,1.2966804504394531,1.299545168876648,1.2962770462036133,1.2967814207077026,0
2024-07-16,1.2970000505447388,1.2980270385742188,1.2940125465393066,1.2970000505447388,0
2024-07-17,1.29776930809021,1.3044612407684326,1.2966804504394531,1.297808051109314,0
2024-07-18,1.3007453680038452,1.3012869358062744,1.2969664335250854,1.3008638620376587,0
2024-07-19,1.2951691150665283,1.294967770576477,1.2901561260223389,1.294967770576477,0
2024-07-22,1.2933096885681152,1.2941465377807617,1.2906723022460938,1.2932428121566772,0
2024-07-23,1.2932428121566772,1.2934937477111816,1.2888591289520264,1.293326497077942,0
2024-07-24,1.2901561260223389,1.2938284873962402,1.2878466844558716,1.2903226613998413,0
2024-07-25,1.289989709854126,1.2913390398025513,1.2862894535064697,1.2898398637771606,0
2024-07-26,1.2856775522232056,1.2874983549118042,1.2850496768951416,1.2855618000030518,0
2024-07-29,1.2868356704711914,1.2888425588607788,1.2807048559188843,1.286719799041748,0
2024-07-30,1.286041259765625,1.2865046262741089,1.2821005582809448,1.2857933044433594,0
2024-07-31,1.2836971282958984,1.2854461669921875,1.282248616218567,1.283812403678894,0
2024-08-01,1.2853139638900757,1.286173701286316,1.2756078243255615,1.2853471040725708,0
2024-08-02,1.27289617061615,1.2840267419815063,1.2708903551101685,1.2728476524353027,0
2024-08-05,1.278788685798645,1.2816240787506104,1.2711488008499146,1.278821349143982,0
2024-08-06,1.2788705825805664,1.2801638841629028,1.2673146724700928,1.278788685798645,0
2024-08-07,1.2684721946716309,1.273577094078064,1.2683273553848267,1.2683273553848267,0
2024-08-08,1.2680377960205078,1.274209976196289,1.2666244506835938,1.2684882879257202,0
2024-08-09,1.2747459411621094,1.2774165868759155,1.272718071937561,1.2745997905731201,0
2024-08-12,1.2750385999679565,1.2794595956802368,1.2748922109603882,1.2749898433685303,0
2024-08-13,1.2771228551864624,1.2836146354675293,1.276519775390625,1.2772371768951416,0
2024-08-14,1.2866700887680054,1.286885380744934,1.2823965549468994,1.2866203784942627,0
2024-08-15,1.2828736305236816,1.2870675325393677,1.279983639717102,1.2825281620025635,0
2024-08-16,1.2859420776367188,1.2914557456970215,1.2858428955078125,1.2859750986099243,0
2024-08-19,1.294716238975525,1.2997479438781738,1.2941633462905884,1.2948336601257324,0
2024-08-20,1.2990386486053467,1.3044441938400269,1.2975554466247559,1.29902184009552,0
2024-08-21,1.3035430908203125,1.3078734874725342,1.301168441772461,1.303508996963501,0
2024-08-22,1.309346079826355,1.3129045963287354,1.308215618133545,1.3092947006225586,0
2024-08-23,1.3097747564315796,1.3229963779449463,1.3092775344848633,1.3097577095031738,0
2024-08-26,1.3212658166885376,1.3222440481185913,1.318252444267273,1.3214752674102783,0
2024-08-27,1.3191741704940796,1.324591040611267,1.3180805444717407,1.3192107677459717,0
2024-08-28,1.3257501125335693,1.326259970664978,1.3192611932754517,1.325644612312317,0
2024-08-29,1.3193656206130981,1.3227006196975708,1.3146650791168213,1.3194527626037598,0
2024-08-30,1.3166210651397705,1.3201320171356201,1.3126460313796997,1.3165169954299927,0
2024-09-02,1.3128528594970703,1.3154432773590088,1.3120776414871216,1.3130769729614258,0
2024-09-03,1.314198613166809,1.3147515058517456,1.3090033531188965,1.3141123056411743,0
2024-09-04,1.3114066123962402,1.317488431930542,1.3102381229400635,1.3113549947738647,0
2024-09-05,1.3144749402999878,1.3188087940216064,1.3138878345489502,1.3144749402999878,0
2024-09-06,1.317748785018921,1.3234341144561768,1.3129907846450806,1.3177313804626465,0
2024-09-09,1.3133355379104614,1.314388632774353,1.3071553707122803,1.313232183456421,0
2024-09-10,1.307138204574585,1.310753345489502,1.304988980293274,1.3069844245910645,0
2024-09-11,1.3080273866653442,1.3111659288406372,1.3003225326538086,1.308215618133545,0
2024-09-12,1.3039510250091553,1.3083868026733398,1.3032711744308472,1.3039170503616333,0
2024-09-13,1.313232183456421,1.3156856298446655,1.3116475343704224,1.3133183717727661,0
2024-09-16,1.3137997388839722,1.3213878870010376,1.3135944604873657,1.3135944604873657,0
2024-09-17,1.3210737705230713,1.3230313062667847,1.3159972429275513,1.3210737705230713,0
2024-09-18,1.3167423009872437,1.3252933025360107,1.3156163692474365,1.316759705543518,0
2024-09-19,1.3201146125793457,1.3311856985092163,1.3155124187469482,1.3203411102294922,0
2024-09-20,1.328179955482483,1.3341338634490967,1.3270519971847534,1.328303575515747,0
2024-09-23,1.331398367881775,1.336023211479187,1.3251352310180664,1.3312742710113525,0
2024-09-24,1.3349887132644653,1.339925765991211,1.3333333730697632,1.3349709510803223,0
2024-09-25,1.3427324295043945,1.3429667949676514,1.3336889743804932,1.3427324295043945,0
2024-09-26,1.3315792083740234,1.3432915210723877,1.331416130065918,1.3314870595932007,0
2024-09-27,1.341381549835205,1.342822551727295,1.3361660242080688,1.3412017822265625,0
2024-09-30,1.338329792022705,1.3424620628356934,1.3363088369369507,1.338329792022705,0
2024-10-01,1.3376137018203735,1.339046597480774,1.326470971107483,1.3377926349639893,0
2024-10-02,1.327404260635376,1.3305480480194092,1.3248717784881592,1.3274747133255005,0
2024-10-03,1.326611876487732,1.3265414237976074,1.309431791305542,1.3263479471206665,0
2024-10-04,1.3130252361297607,1.3175230026245117,1.3073091506958008,1.313042402267456,0
2024-10-07,1.3125253915786743,1.3134045600891113,1.3060115575790405,1.312404751777649,0
2024-10-08,1.3084723949432373,1.31137216091156,1.3065404891967773,1.3086093664169312,0
2024-10-09,1.309483289718628,1.3103755712509155,1.305841088294983,1.3094146251678467,0
2024-10-10,1.306830883026123,1.309346079826355,1.3027619123458862,1.306711196899414,0
2024-10-11,1.3062163591384888,1.308215618133545,1.3043251037597656,1.306165099143982,0
2024-10-14,1.3049037456512451,1.3072236776351929,1.303152322769165,1.3049379587173462,0
2024-10-15,1.3067454099655151,1.310186743736267,1.3036279678344727,1.3068478107452393,0
2024-10-16,1.3065917491912842,1.3077365159988403,1.2983640432357788,1.306557536125183,0
2024-10-17,1.29902184009552,1.302032470703125,1.2975890636444092,1.2991737127304077,0
2024-10-18,1.301574945449829,1.3068649768829346,1.3012362718582153,1.301608681678772,0
